"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2013-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.808952,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.173456,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.376518,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.451808,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.450054,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.546115,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.342823,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.881973,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2013-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.143617,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.521476,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.470195,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.167573,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.618296,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.106519,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.344515,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.31178,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.389624,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.350457,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.245528,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.976382,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2014-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.170129,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.928382,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.961538,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.127869,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.000526,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.412975,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.114804,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.249542,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.310403,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.181581,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.3688,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.019208,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2015-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.026641,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.09067,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.887149,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.180132,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.645161,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.939874,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.900437,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.15119,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.93136,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.009972,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.035541,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.177079,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2016-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.312066,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.091902,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.189706,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.986926,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.653846,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.313776,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.937787,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.858877,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.921375,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.860524,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.455144,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.585272,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2017-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.574403,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.504436,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.584665,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.840335,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.273805,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.963993,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.388194,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.589075,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.475877,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.404076,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.845847,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.182985,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2018-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.175,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.684824,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.509624,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.046859,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.855542,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.000123,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.443197,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.989857,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.94109,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.18858,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.249082,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.865672,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2019-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.779096,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.382833,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.524352,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.418352,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.344908,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.418093,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.519942,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.738141,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.66594,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.411722,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.193517,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0.03663,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2020-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",0,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.990661,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.77002,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.653898,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.32706,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-05-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.591128,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-06-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",1.233681,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-07-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.078078,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-08-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.261246,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-09-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",2.713459,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-10-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",3.029937,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-11-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",4.125473,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2021-12-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",4.042243,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2022-01-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",3.060241,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2022-02-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",3.130623,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2022-03-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",3.52913,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
"2022-04-01","country_de_core_exvolatile_rates","de_core_exvolatile_yoy","Core ex-energy & unprocessed food y/y","Germany",4.202881,"left","% y/y","Eurostat HICP","https://ec.europa.eu/eurostat/databrowser/view/prc_hicp_midx/default/table?lang=en","monthly",
