"date","index","is_flash_extension"
2012-01-01,91.3701203208696,FALSE
2012-02-01,91.4781476345613,FALSE
2012-03-01,91.5127928786117,FALSE
2012-04-01,91.5344677167366,FALSE
2012-05-01,91.4016263570744,FALSE
2012-06-01,91.4863446462552,FALSE
2012-07-01,91.5443130185098,FALSE
2012-08-01,91.5325326521689,FALSE
2012-09-01,91.565391816948,FALSE
2012-10-01,91.5734263392532,FALSE
2012-11-01,91.6574334172874,FALSE
2012-12-01,91.7083495712381,FALSE
2013-01-01,91.8834949641147,FALSE
2013-02-01,91.8085117672265,FALSE
2013-03-01,91.8458921133181,FALSE
2013-04-01,91.8927844486112,FALSE
2013-05-01,91.9763841644957,FALSE
2013-06-01,92.0720186240976,FALSE
2013-07-01,91.935771148782,FALSE
2013-08-01,92.148173362669,FALSE
2013-09-01,92.2328193932128,FALSE
2013-10-01,92.2878827699186,FALSE
2013-11-01,92.4968263339971,FALSE
2013-12-01,92.3069392313272,FALSE
2014-01-01,92.3392764322462,FALSE
2014-02-01,92.3172101833151,FALSE
2014-03-01,92.3121559743929,FALSE
2014-04-01,92.3553787745328,FALSE
2014-05-01,92.3755032478647,FALSE
2014-06-01,92.3650095627738,FALSE
2014-07-01,92.3379455156376,FALSE
2014-08-01,92.4936764065666,FALSE
2014-09-01,92.5171573036893,FALSE
2014-10-01,92.6315288553857,FALSE
2014-11-01,92.9079592062008,FALSE
2014-12-01,92.8364564769128,FALSE
2015-01-01,92.8870418424561,FALSE
2015-02-01,92.7653468814013,FALSE
2015-03-01,92.7170300197287,FALSE
2015-04-01,92.6314604628234,FALSE
2015-05-01,92.564308763926,FALSE
2015-06-01,92.5343556957564,FALSE
2015-07-01,92.5326466167534,FALSE
2015-08-01,92.599950310133,FALSE
2015-09-01,92.6518612427181,FALSE
2015-10-01,92.6651835611808,FALSE
2015-11-01,92.681844759031,FALSE
2015-12-01,92.5942856267429,FALSE
2016-01-01,92.5952205123714,FALSE
2016-02-01,92.6923631820723,FALSE
2016-03-01,92.7284336490789,FALSE
2016-04-01,92.7984740169847,FALSE
2016-05-01,92.7918885302473,FALSE
2016-06-01,92.8231338017826,FALSE
2016-07-01,92.8316165071393,FALSE
2016-08-01,92.6773207185424,FALSE
2016-09-01,92.7388794758601,FALSE
2016-10-01,92.750616119133,FALSE
2016-11-01,92.8031857240988,FALSE
2016-12-01,92.9150129627835,FALSE
2017-01-01,92.9528126939246,FALSE
2017-02-01,93.068938238675,FALSE
2017-03-01,93.1534144893532,FALSE
2017-04-01,93.2303599772826,FALSE
2017-05-01,93.2935227383026,FALSE
2017-06-01,93.3360630949902,FALSE
2017-07-01,93.364249612091,FALSE
2017-08-01,93.4106229469122,FALSE
2017-09-01,93.4170832381858,FALSE
2017-10-01,93.4336311106373,FALSE
2017-11-01,93.433976622444,FALSE
2017-12-01,93.4659812501668,FALSE
2018-01-01,93.3384983217468,FALSE
2018-02-01,93.5604343938771,FALSE
2018-03-01,93.6966511517736,FALSE
2018-04-01,93.747700729567,FALSE
2018-05-01,93.7758873809218,FALSE
2018-06-01,93.7958032495763,FALSE
2018-07-01,93.9267512265906,FALSE
2018-08-01,93.8814999772282,FALSE
