"date","index","is_flash_extension"
2012-01-01,91.3701192369104,FALSE
2012-02-01,91.4781507419172,FALSE
2012-03-01,91.5128004987726,FALSE
2012-04-01,91.5344758103408,FALSE
2012-05-01,91.40163032774,FALSE
2012-06-01,91.4863438370129,FALSE
2012-07-01,91.5442932029803,FALSE
2012-08-01,91.5325305691551,FALSE
2012-09-01,91.5653921901489,FALSE
2012-10-01,91.57342804208,FALSE
2012-11-01,91.6574167342101,FALSE
2012-12-01,91.7083602383992,FALSE
2013-01-01,91.8834935132024,FALSE
2013-02-01,91.8085204056414,FALSE
2013-03-01,91.8459074771291,FALSE
2013-04-01,91.8927989294335,FALSE
2013-05-01,91.9763887140114,FALSE
2013-06-01,92.072011578235,FALSE
2013-07-01,91.9357415151681,FALSE
2013-08-01,92.1481641221177,FALSE
2013-09-01,92.2328169982817,FALSE
2013-10-01,92.2878856197117,FALSE
2013-11-01,92.4968059804584,FALSE
2013-12-01,92.306946600719,FALSE
2014-01-01,92.3392767041227,FALSE
2014-02-01,92.3172297844581,FALSE
2014-03-01,92.3121782565612,FALSE
2014-04-01,92.3554037514868,FALSE
2014-05-01,92.3755316094995,FALSE
2014-06-01,92.3650410918495,FALSE
2014-07-01,92.337803410582,FALSE
2014-08-01,92.4937119688641,FALSE
2014-09-01,92.5171701307869,FALSE
2014-10-01,92.6315156979889,FALSE
2014-11-01,92.9079053633205,FALSE
2014-12-01,92.8364404757412,FALSE
2015-01-01,92.8870346653292,FALSE
2015-02-01,92.7653739425791,FALSE
2015-03-01,92.7170632565361,FALSE
2015-04-01,92.6315049006932,FALSE
2015-05-01,92.5643866421931,FALSE
2015-06-01,92.534462079479,FALSE
2015-07-01,92.5324309691844,FALSE
2015-08-01,92.6000535916565,FALSE
2015-09-01,92.6518943101511,FALSE
2015-10-01,92.6651415968959,FALSE
2015-11-01,92.6816026781658,FALSE
2015-12-01,92.5942183221445,FALSE
2016-01-01,92.5952538565221,FALSE
2016-02-01,92.6923891261236,FALSE
2016-03-01,92.7284623243898,FALSE
2016-04-01,92.7985285911592,FALSE
2016-05-01,92.7920699414645,FALSE
2016-06-01,92.823420402137,FALSE
2016-07-01,92.8312586795906,FALSE
2016-08-01,92.6775611513137,FALSE
2016-09-01,92.7390564932932,FALSE
2016-10-01,92.7507532872144,FALSE
2016-11-01,92.8019918280767,FALSE
2016-12-01,92.9151174339816,FALSE
2017-01-01,92.9529806548806,FALSE
2017-02-01,93.0689769810085,FALSE
2017-03-01,93.1534295929374,FALSE
2017-04-01,93.2303775495489,FALSE
2017-05-01,93.2936300476424,FALSE
2017-06-01,93.3369155997119,FALSE
2017-07-01,93.3638443732397,FALSE
2017-08-01,93.4108549361316,FALSE
2017-09-01,93.4173449960838,FALSE
2017-10-01,93.4339315871712,FALSE
2017-11-01,93.4317851710038,FALSE
2017-12-01,93.4662314290663,FALSE
2018-01-01,93.338830614326,FALSE
2018-02-01,93.5605764120814,FALSE
2018-03-01,93.6967833898512,FALSE
2018-04-01,93.7474174807837,FALSE
2018-05-01,93.7759609756599,FALSE
2018-06-01,93.7972809725353,FALSE
2018-07-01,93.926276650886,FALSE
2018-08-01,93.8816188722524,FALSE
2018-09-01,93.8178206740245,FALSE
2018-10-01,93.8191373186355,FALSE
2018-11-01,93.6940379315218,FALSE
2018-12-01,93.7001557698486,FALSE
2019-01-01,93.7832399522181,FALSE
2019-02-01,93.8693754576664,FALSE
2019-03-01,94.0867959811859,FALSE
2019-04-01,94.1918513062731,FALSE
2019-05-01,94.2749974421898,FALSE
2019-06-01,94.4118384927334,FALSE
2019-07-01,94.140507011896,FALSE
2019-08-01,94.0930072384447,FALSE
2019-09-01,94.0701426314385,FALSE
2019-10-01,93.9813420292012,FALSE
2019-11-01,94.0531591592399,FALSE
2019-12-01,94.1019525246933,FALSE
2020-01-01,94.0971435559993,FALSE
2020-02-01,94.0968290413162,FALSE
2020-03-01,93.886728881661,FALSE
2020-04-01,93.5837943882189,FALSE
2020-05-01,93.5474663248632,FALSE
2020-06-01,93.4829378568826,FALSE
2020-07-01,93.6167642842829,FALSE
2020-08-01,93.6878097541172,FALSE
2020-09-01,93.6764340205225,FALSE
2020-10-01,93.8320689786748,FALSE
2020-11-01,93.7553258306035,FALSE
2020-12-01,93.730194331807,FALSE
2021-01-01,93.6678684681466,FALSE
2021-02-01,93.4752883593807,FALSE
2021-03-01,93.5713539957468,FALSE
2021-04-01,93.7162978090066,FALSE
2021-05-01,93.8111846282429,FALSE
2021-06-01,93.8534717460718,FALSE
2021-07-01,93.8736878922276,FALSE
2021-08-01,94.1690128587922,FALSE
2021-09-01,94.3967185384309,FALSE
2021-10-01,94.6410133649466,FALSE
2021-11-01,94.6744560010039,FALSE
2021-12-01,94.6880769628938,FALSE
2022-01-01,94.7404918718664,FALSE
2022-02-01,94.7144905740719,FALSE
2022-03-01,94.7604647855623,FALSE
2022-04-01,94.8057922260837,FALSE
2022-05-01,94.9442483630113,FALSE
2022-06-01,95.1410927061277,FALSE
2022-07-01,95.3028680265315,FALSE
2022-08-01,95.3812201152913,FALSE
2022-09-01,95.5259251078449,FALSE
2022-10-01,95.5280006687626,FALSE
2022-11-01,95.6823067780784,FALSE
2022-12-01,95.8085019643481,FALSE
2023-01-01,96.0016862792637,FALSE
2023-02-01,96.3125002418193,FALSE
2023-03-01,96.4276732704023,FALSE
2023-04-01,96.5609778994941,FALSE
2023-05-01,96.6220407991459,FALSE
2023-06-01,96.6515079709385,FALSE
2023-07-01,96.7353084703039,FALSE
2023-08-01,96.8365164545436,FALSE
2023-09-01,96.9600519565343,FALSE
2023-10-01,97.2416001812983,FALSE
2023-11-01,97.4165754145822,FALSE
2023-12-01,97.6769715170265,FALSE
2024-01-01,97.8288488514272,FALSE
2024-02-01,98.0623680936097,FALSE
2024-03-01,98.3045766341147,FALSE
2024-04-01,98.474293007852,FALSE
2024-05-01,98.7577990997494,FALSE
2024-06-01,98.8751349529632,FALSE
2024-07-01,98.848052717623,FALSE
2024-08-01,98.9918111253602,FALSE
2024-09-01,98.9881473653857,FALSE
2024-10-01,99.1501931246325,FALSE
2024-11-01,99.2529500195758,FALSE
2024-12-01,99.2619714236323,FALSE
2025-01-01,99.5967948634019,FALSE
2025-02-01,99.6549806588028,FALSE
2025-03-01,99.8444192368237,FALSE
2025-04-01,99.7924796821075,FALSE
2025-05-01,99.807250316055,FALSE
2025-06-01,99.9637131334595,FALSE
2025-07-01,100.197961755812,FALSE
2025-08-01,100.198184556871,FALSE
2025-09-01,100.329821371793,FALSE
2025-10-01,100.311001739159,FALSE
2025-11-01,100.275408880751,FALSE
2025-12-01,100.441461152346,FALSE
2026-01-01,100.504243933902,FALSE
2026-02-01,100.675928993521,FALSE
2026-03-01,100.744687970655,FALSE
2026-04-01,100.888710661432,FALSE
2026-05-01,101.016042229213,FALSE
