"date","index","is_flash_extension"
2012-01-01,85.713974348187,FALSE
2012-02-01,86.3532156187363,FALSE
2012-03-01,87.2789038475407,FALSE
2012-04-01,87.3603453937157,FALSE
2012-05-01,85.953151860803,FALSE
2012-06-01,83.7742258094981,FALSE
2012-07-01,82.9052164129989,FALSE
2012-08-01,85.420930907666,FALSE
2012-09-01,85.9794449633486,FALSE
2012-10-01,86.1290735780828,FALSE
2012-11-01,84.9975781564352,FALSE
2012-12-01,84.9994660399386,FALSE
2013-01-01,84.9750322438538,FALSE
2013-02-01,86.7363411493878,FALSE
2013-03-01,85.4104000262046,FALSE
2013-04-01,84.2941049160678,FALSE
2013-05-01,82.4165080606877,FALSE
2013-06-01,82.9587434351206,FALSE
2013-07-01,83.28709927485,FALSE
2013-08-01,83.8712857361643,FALSE
2013-09-01,84.1635137563671,FALSE
2013-10-01,83.0598691142719,FALSE
2013-11-01,83.3561847974561,FALSE
2013-12-01,84.6329967316246,FALSE
2014-01-01,85.2219510744159,FALSE
2014-02-01,84.9624107286957,FALSE
2014-03-01,84.2536237462014,FALSE
2014-04-01,84.4114479699404,FALSE
2014-05-01,84.0326866849493,FALSE
2014-06-01,84.125966211806,FALSE
2014-07-01,83.9193448218109,FALSE
2014-08-01,83.7596431813875,FALSE
2014-09-01,82.9053049161925,FALSE
2014-10-01,82.0691857698545,FALSE
2014-11-01,81.4050001223935,FALSE
2014-12-01,78.4845853688352,FALSE
2015-01-01,76.0359682159498,FALSE
2015-02-01,74.4259609461662,FALSE
2015-03-01,76.2975375662434,FALSE
2015-04-01,75.51645599627,FALSE
2015-05-01,76.0799737989669,FALSE
2015-06-01,75.9296109020028,FALSE
2015-07-01,75.5946158001301,FALSE
2015-08-01,74.5538004846499,FALSE
2015-09-01,73.2815964023474,FALSE
2015-10-01,73.1596477597544,FALSE
2015-11-01,74.5723169605897,FALSE
2015-12-01,72.3937223788319,FALSE
2016-01-01,70.7422185781196,FALSE
2016-02-01,69.7875763866759,FALSE
2016-03-01,70.7406025411497,FALSE
2016-04-01,71.3895815491233,FALSE
2016-05-01,71.967353523903,FALSE
2016-06-01,72.9801706114998,FALSE
2016-07-01,72.4368764045965,FALSE
2016-08-01,71.7976689241972,FALSE
2016-09-01,72.6175928142137,FALSE
2016-10-01,73.3937912562669,FALSE
2016-11-01,73.5782317183315,FALSE
2016-12-01,74.8002857424977,FALSE
2017-01-01,76.1471398943014,FALSE
2017-02-01,76.1989075384538,FALSE
2017-03-01,75.7958803618251,FALSE
2017-04-01,75.4390204756946,FALSE
2017-05-01,74.0523944317587,FALSE
2017-06-01,73.5577861276091,FALSE
2017-07-01,73.4029794240487,FALSE
2017-08-01,74.5945153641326,FALSE
2017-09-01,75.3160861313658,FALSE
2017-10-01,75.7880956258371,FALSE
2017-11-01,77.0290704457641,FALSE
2017-12-01,77.5828466733264,FALSE
2018-01-01,79.113694139581,FALSE
2018-02-01,79.103335661767,FALSE
2018-03-01,78.8366405830862,FALSE
2018-04-01,79.9303722924398,FALSE
