"date","index","is_flash_extension"
2012-01-01,94.6275131088992,FALSE
2012-02-01,94.7589456301179,FALSE
2012-03-01,94.913838422052,FALSE
2012-04-01,95.0001531155987,FALSE
2012-05-01,94.7576621471877,FALSE
2012-06-01,94.4644654871185,FALSE
2012-07-01,94.3958716812148,FALSE
2012-08-01,94.3946923732375,FALSE
2012-09-01,94.4456075952911,FALSE
2012-10-01,94.5548389148283,FALSE
2012-11-01,94.3636838598416,FALSE
2012-12-01,94.3384079608141,FALSE
2013-01-01,94.3768953962992,FALSE
2013-02-01,94.5184962430359,FALSE
2013-03-01,94.4242122792137,FALSE
2013-04-01,94.3272399228068,FALSE
2013-05-01,94.2730730062543,FALSE
2013-06-01,94.3314604426066,FALSE
2013-07-01,94.3825666743845,FALSE
2013-08-01,94.347836306849,FALSE
2013-09-01,94.4038356356812,FALSE
2013-10-01,94.3152896818683,FALSE
2013-11-01,94.4537934518655,FALSE
2013-12-01,94.4144708515854,FALSE
2014-01-01,94.4301242095845,FALSE
2014-02-01,94.3805049626234,FALSE
2014-03-01,94.3760821745023,FALSE
2014-04-01,94.4158413962561,FALSE
2014-05-01,94.4656727955842,FALSE
2014-06-01,94.3645952043522,FALSE
2014-07-01,94.3908455393203,FALSE
2014-08-01,94.4041408837906,FALSE
2014-09-01,94.3386766495115,FALSE
2014-10-01,94.3146847526984,FALSE
2014-11-01,94.4260237812633,FALSE
2014-12-01,94.1253405747392,FALSE
2015-01-01,93.9794953623677,FALSE
2015-02-01,93.5805753031181,FALSE
2015-03-01,93.5584481468383,FALSE
2015-04-01,93.3364362264489,FALSE
2015-05-01,93.3210837212977,FALSE
2015-06-01,93.3730545701862,FALSE
2015-07-01,93.1620777400874,FALSE
2015-08-01,93.0640237782463,FALSE
2015-09-01,93.002771580582,FALSE
2015-10-01,93.0449466520297,FALSE
2015-11-01,93.1474710943385,FALSE
2015-12-01,92.9240985137315,FALSE
2016-01-01,92.8010640777507,FALSE
2016-02-01,92.7913139798983,FALSE
2016-03-01,92.8133582332658,FALSE
2016-04-01,92.9224338604156,FALSE
2016-05-01,92.879363183078,FALSE
2016-06-01,93.0115527011405,FALSE
2016-07-01,92.9526651127982,FALSE
2016-08-01,92.9117822266566,FALSE
2016-09-01,92.8597794323041,FALSE
2016-10-01,92.868234513743,FALSE
2016-11-01,92.8727708229024,FALSE
2016-12-01,92.9442265522337,FALSE
2017-01-01,93.1359841732974,FALSE
2017-02-01,93.3721187053315,FALSE
2017-03-01,93.2571930131065,FALSE
2017-04-01,93.3806256578165,FALSE
2017-05-01,93.3035597570167,FALSE
2017-06-01,93.191151495706,FALSE
2017-07-01,93.2411178224339,FALSE
2017-08-01,93.3156446413944,FALSE
2017-09-01,93.4853731604394,FALSE
2017-10-01,93.5038693972555,FALSE
2017-11-01,93.644298458329,FALSE
2017-12-01,93.7513639327559,FALSE
2018-01-01,93.8271449904514,FALSE
